timestamp_received,package_name,app_name,foreground_time_s
2025-12-15T14:54:56.831668,com.google.android.apps.wellbeing,Digital Wellbeing,220
2025-12-15T14:54:56.831668,com.facebook.katana,com.facebook.katana,209
2025-12-15T14:54:56.831668,com.android.chrome,com.android.chrome,169
2025-12-15T15:10:44.313084,com.mobile.legends,com.mobile.legends,26273
2025-12-15T15:10:44.313084,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T15:10:44.313084,com.instagram.android,com.instagram.android,5869
2025-12-15T15:10:44.313084,com.whatsapp,com.whatsapp,2562
2025-12-15T15:10:44.313084,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T15:10:44.313084,com.miui.home,System launcher,1243
2025-12-15T15:10:44.313084,com.twitter.android,com.twitter.android,241
2025-12-15T15:10:44.313084,com.google.android.apps.wellbeing,Digital Wellbeing,220
2025-12-15T15:10:44.313084,com.facebook.katana,com.facebook.katana,209
2025-12-15T15:10:44.313084,com.android.chrome,com.android.chrome,169
2025-12-15T15:25:44.784721,com.mobile.legends,com.mobile.legends,26708
2025-12-15T15:25:44.784721,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T15:25:44.784721,com.instagram.android,com.instagram.android,5869
2025-12-15T15:25:44.784721,com.whatsapp,com.whatsapp,2612
2025-12-15T15:25:44.784721,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T15:25:44.784721,com.miui.home,System launcher,1244
2025-12-15T15:25:44.784721,com.twitter.android,com.twitter.android,241
2025-12-15T15:25:44.784721,com.google.android.apps.wellbeing,Digital Wellbeing,220
2025-12-15T15:25:44.784721,com.facebook.katana,com.facebook.katana,209
2025-12-15T15:25:44.784721,com.android.chrome,com.android.chrome,169
2025-12-15T15:40:45.154947,com.mobile.legends,com.mobile.legends,27908
2025-12-15T15:40:45.154947,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T15:40:45.154947,com.instagram.android,com.instagram.android,5869
2025-12-15T15:40:45.154947,com.whatsapp,com.whatsapp,2612
2025-12-15T15:40:45.154947,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T15:40:45.154947,com.miui.home,System launcher,1244
2025-12-15T15:40:45.154947,com.twitter.android,com.twitter.android,241
2025-12-15T15:40:45.154947,com.google.android.apps.wellbeing,Digital Wellbeing,220
2025-12-15T15:40:45.154947,com.facebook.katana,com.facebook.katana,209
2025-12-15T15:40:45.154947,com.android.chrome,com.android.chrome,169
2025-12-15T15:55:45.545685,com.mobile.legends,com.mobile.legends,27908
2025-12-15T15:55:45.545685,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T15:55:45.545685,com.instagram.android,com.instagram.android,5869
2025-12-15T15:55:45.545685,com.whatsapp,com.whatsapp,2612
2025-12-15T15:55:45.545685,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T15:55:45.545685,com.miui.home,System launcher,1244
2025-12-15T15:55:45.545685,com.twitter.android,com.twitter.android,241
2025-12-15T15:55:45.545685,com.google.android.apps.wellbeing,Digital Wellbeing,220
2025-12-15T15:55:45.545685,com.facebook.katana,com.facebook.katana,209
2025-12-15T15:55:45.545685,com.android.chrome,com.android.chrome,169
2025-12-15T16:10:46.057203,com.mobile.legends,com.mobile.legends,29108
2025-12-15T16:10:46.057203,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T16:10:46.057203,com.instagram.android,com.instagram.android,5869
2025-12-15T16:10:46.057203,com.whatsapp,com.whatsapp,2612
2025-12-15T16:10:46.057203,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T16:10:46.057203,com.miui.home,System launcher,1244
2025-12-15T16:10:46.057203,com.twitter.android,com.twitter.android,241
2025-12-15T16:10:46.057203,com.google.android.apps.wellbeing,Digital Wellbeing,220
2025-12-15T16:10:46.057203,com.facebook.katana,com.facebook.katana,209
2025-12-15T16:10:46.057203,com.android.chrome,com.android.chrome,169
2025-12-15T16:25:46.427931,com.mobile.legends,com.mobile.legends,30308
2025-12-15T16:25:46.427931,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T16:25:46.427931,com.instagram.android,com.instagram.android,5869
2025-12-15T16:25:46.427931,com.whatsapp,com.whatsapp,2612
2025-12-15T16:25:46.427931,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T16:25:46.427931,com.miui.home,System launcher,1244
2025-12-15T16:25:46.427931,com.twitter.android,com.twitter.android,241
2025-12-15T16:25:46.427931,com.google.android.apps.wellbeing,Digital Wellbeing,220
2025-12-15T16:25:46.427931,com.facebook.katana,com.facebook.katana,209
2025-12-15T16:25:46.427931,com.android.chrome,com.android.chrome,169
2025-12-15T16:40:46.749538,com.mobile.legends,com.mobile.legends,30734
2025-12-15T16:40:46.749538,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T16:40:46.749538,com.instagram.android,com.instagram.android,5967
2025-12-15T16:40:46.749538,com.whatsapp,com.whatsapp,2612
2025-12-15T16:40:46.749538,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T16:40:46.749538,com.miui.home,System launcher,1579
2025-12-15T16:40:46.749538,com.google.android.apps.wellbeing,Digital Wellbeing,533
2025-12-15T16:40:46.749538,com.twitter.android,com.twitter.android,241
2025-12-15T16:40:46.749538,com.facebook.katana,com.facebook.katana,209
2025-12-15T16:40:46.749538,com.android.chrome,com.android.chrome,169
2025-12-15T16:53:42.331364,com.mobile.legends,com.mobile.legends,30734
2025-12-15T16:53:42.331364,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T16:53:42.331364,com.instagram.android,com.instagram.android,6380
2025-12-15T16:53:42.331364,com.whatsapp,com.whatsapp,2612
2025-12-15T16:53:42.331364,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T16:53:42.331364,com.miui.home,System launcher,1597
2025-12-15T16:53:42.331364,com.google.android.apps.wellbeing,Digital Wellbeing,764
2025-12-15T16:53:42.331364,com.twitter.android,com.twitter.android,241
2025-12-15T16:53:42.331364,com.facebook.katana,com.facebook.katana,209
2025-12-15T16:53:42.331364,com.android.chrome,com.android.chrome,169
2025-12-15T17:16:21.143783,com.mobile.legends,com.mobile.legends,31009
2025-12-15T17:16:21.143783,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T17:16:21.143783,com.instagram.android,com.instagram.android,6603
2025-12-15T17:16:21.143783,com.whatsapp,com.whatsapp,3260
2025-12-15T17:16:21.143783,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T17:16:21.143783,com.miui.home,System launcher,1605
2025-12-15T17:16:21.143783,com.google.android.apps.wellbeing,Digital Wellbeing,764
2025-12-15T17:16:21.143783,com.twitter.android,com.twitter.android,241
2025-12-15T17:16:21.143783,com.facebook.katana,com.facebook.katana,209
2025-12-15T17:16:21.143783,com.android.chrome,com.android.chrome,169
2025-12-15T17:31:21.942916,com.mobile.legends,com.mobile.legends,31495
2025-12-15T17:31:21.942916,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T17:31:21.942916,com.instagram.android,com.instagram.android,6603
2025-12-15T17:31:21.942916,com.whatsapp,com.whatsapp,3260
2025-12-15T17:31:21.942916,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T17:31:21.942916,com.miui.home,System launcher,1605
2025-12-15T17:31:21.942916,com.google.android.apps.wellbeing,Digital Wellbeing,764
2025-12-15T17:31:21.942916,com.twitter.android,com.twitter.android,241
2025-12-15T17:31:21.942916,com.facebook.katana,com.facebook.katana,209
2025-12-15T17:31:21.942916,com.android.chrome,com.android.chrome,169
2025-12-15T17:46:22.261489,com.mobile.legends,com.mobile.legends,32669
2025-12-15T17:46:22.261489,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T17:46:22.261489,com.instagram.android,com.instagram.android,6603
2025-12-15T17:46:22.261489,com.whatsapp,com.whatsapp,3260
2025-12-15T17:46:22.261489,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T17:46:22.261489,com.miui.home,System launcher,1611
2025-12-15T17:46:22.261489,com.google.android.apps.wellbeing,Digital Wellbeing,764
2025-12-15T17:46:22.261489,com.twitter.android,com.twitter.android,241
2025-12-15T17:46:22.261489,com.facebook.katana,com.facebook.katana,209
2025-12-15T17:46:22.261489,com.android.chrome,com.android.chrome,169
2025-12-15T18:01:22.586639,com.mobile.legends,com.mobile.legends,33869
2025-12-15T18:01:22.586639,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T18:01:22.586639,com.instagram.android,com.instagram.android,6603
2025-12-15T18:01:22.586639,com.whatsapp,com.whatsapp,3260
2025-12-15T18:01:22.586639,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T18:01:22.586639,com.miui.home,System launcher,1611
2025-12-15T18:01:22.586639,com.google.android.apps.wellbeing,Digital Wellbeing,764
2025-12-15T18:01:22.586639,com.twitter.android,com.twitter.android,241
2025-12-15T18:01:22.586639,com.facebook.katana,com.facebook.katana,209
2025-12-15T18:01:22.586639,com.android.chrome,com.android.chrome,169
2025-12-15T18:16:22.966907,com.mobile.legends,com.mobile.legends,33869
2025-12-15T18:16:22.966907,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T18:16:22.966907,com.instagram.android,com.instagram.android,6603
2025-12-15T18:16:22.966907,com.whatsapp,com.whatsapp,3260
2025-12-15T18:16:22.966907,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T18:16:22.966907,com.miui.home,System launcher,1611
2025-12-15T18:16:22.966907,com.google.android.apps.wellbeing,Digital Wellbeing,764
2025-12-15T18:16:22.966907,com.twitter.android,com.twitter.android,241
2025-12-15T18:16:22.966907,com.facebook.katana,com.facebook.katana,209
2025-12-15T18:16:22.966907,com.android.chrome,com.android.chrome,169
2025-12-15T18:31:23.374558,com.mobile.legends,com.mobile.legends,35069
2025-12-15T18:31:23.374558,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T18:31:23.374558,com.instagram.android,com.instagram.android,6603
2025-12-15T18:31:23.374558,com.whatsapp,com.whatsapp,3260
2025-12-15T18:31:23.374558,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T18:31:23.374558,com.miui.home,System launcher,1611
2025-12-15T18:31:23.374558,com.google.android.apps.wellbeing,Digital Wellbeing,764
2025-12-15T18:31:23.374558,com.twitter.android,com.twitter.android,241
2025-12-15T18:31:23.374558,com.facebook.katana,com.facebook.katana,209
2025-12-15T18:31:23.374558,com.android.chrome,com.android.chrome,169
2025-12-15T18:46:23.655041,com.mobile.legends,com.mobile.legends,36269
2025-12-15T18:46:23.655041,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T18:46:23.655041,com.instagram.android,com.instagram.android,6603
2025-12-15T18:46:23.655041,com.whatsapp,com.whatsapp,3260
2025-12-15T18:46:23.655041,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T18:46:23.655041,com.miui.home,System launcher,1611
2025-12-15T18:46:23.655041,com.google.android.apps.wellbeing,Digital Wellbeing,764
2025-12-15T18:46:23.655041,com.twitter.android,com.twitter.android,241
2025-12-15T18:46:23.655041,com.facebook.katana,com.facebook.katana,209
2025-12-15T18:46:23.655041,com.android.chrome,com.android.chrome,169
2025-12-15T19:01:24.116456,com.mobile.legends,com.mobile.legends,37469
2025-12-15T19:01:24.116456,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T19:01:24.116456,com.instagram.android,com.instagram.android,6603
2025-12-15T19:01:24.116456,com.whatsapp,com.whatsapp,3260
2025-12-15T19:01:24.116456,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T19:01:24.116456,com.miui.home,System launcher,1611
2025-12-15T19:01:24.116456,com.google.android.apps.wellbeing,Digital Wellbeing,764
2025-12-15T19:01:24.116456,com.twitter.android,com.twitter.android,241
2025-12-15T19:01:24.116456,com.facebook.katana,com.facebook.katana,209
2025-12-15T19:01:24.116456,com.android.chrome,com.android.chrome,169
2025-12-15T19:16:24.631037,com.mobile.legends,com.mobile.legends,38323
2025-12-15T19:16:24.631037,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T19:16:24.631037,com.instagram.android,com.instagram.android,6665
2025-12-15T19:16:24.631037,com.whatsapp,com.whatsapp,3260
2025-12-15T19:16:24.631037,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T19:16:24.631037,com.miui.home,System launcher,1620
2025-12-15T19:16:24.631037,com.google.android.apps.wellbeing,Digital Wellbeing,764
2025-12-15T19:16:24.631037,com.twitter.android,com.twitter.android,241
2025-12-15T19:16:24.631037,com.facebook.katana,com.facebook.katana,209
2025-12-15T19:16:24.631037,com.android.chrome,com.android.chrome,169
2025-12-15T19:31:25.082116,com.mobile.legends,com.mobile.legends,38599
2025-12-15T19:31:25.082116,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T19:31:25.082116,com.instagram.android,com.instagram.android,6665
2025-12-15T19:31:25.082116,com.whatsapp,com.whatsapp,3260
2025-12-15T19:31:25.082116,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T19:31:25.082116,com.miui.home,System launcher,1620
2025-12-15T19:31:25.082116,com.google.android.apps.wellbeing,Digital Wellbeing,764
2025-12-15T19:31:25.082116,com.twitter.android,com.twitter.android,241
2025-12-15T19:31:25.082116,com.facebook.katana,com.facebook.katana,209
2025-12-15T19:31:25.082116,com.android.chrome,com.android.chrome,169
2025-12-15T19:46:25.494590,com.mobile.legends,com.mobile.legends,39787
2025-12-15T19:46:25.494590,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T19:46:25.494590,com.instagram.android,com.instagram.android,6665
2025-12-15T19:46:25.494590,com.whatsapp,com.whatsapp,3260
2025-12-15T19:46:25.494590,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T19:46:25.494590,com.miui.home,System launcher,1620
2025-12-15T19:46:25.494590,com.google.android.apps.wellbeing,Digital Wellbeing,764
2025-12-15T19:46:25.494590,com.twitter.android,com.twitter.android,241
2025-12-15T19:46:25.494590,com.facebook.katana,com.facebook.katana,209
2025-12-15T19:46:25.494590,com.android.chrome,com.android.chrome,169
2025-12-15T20:01:25.878105,com.mobile.legends,com.mobile.legends,41027
2025-12-15T20:01:25.878105,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T20:01:25.878105,com.instagram.android,com.instagram.android,6665
2025-12-15T20:01:25.878105,com.whatsapp,com.whatsapp,3267
2025-12-15T20:01:25.878105,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T20:01:25.878105,com.miui.home,System launcher,1622
2025-12-15T20:01:25.878105,com.google.android.apps.wellbeing,Digital Wellbeing,764
2025-12-15T20:01:25.878105,com.twitter.android,com.twitter.android,241
2025-12-15T20:01:25.878105,com.facebook.katana,com.facebook.katana,209
2025-12-15T20:01:25.878105,com.android.chrome,com.android.chrome,169
2025-12-15T20:16:26.532313,com.mobile.legends,com.mobile.legends,41027
2025-12-15T20:16:26.532313,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T20:16:26.532313,com.instagram.android,com.instagram.android,6665
2025-12-15T20:16:26.532313,com.whatsapp,com.whatsapp,3282
2025-12-15T20:16:26.532313,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T20:16:26.532313,com.miui.home,System launcher,1651
2025-12-15T20:16:26.532313,com.google.android.apps.wellbeing,Digital Wellbeing,764
2025-12-15T20:16:26.532313,com.google.android.gms,Google Play services,413
2025-12-15T20:16:26.532313,com.twitter.android,com.twitter.android,241
2025-12-15T20:16:26.532313,com.facebook.katana,com.facebook.katana,209
2025-12-15T20:31:27.635191,com.mobile.legends,com.mobile.legends,41027
2025-12-15T20:31:27.635191,com.ss.android.ugc.trill,com.ss.android.ugc.trill,11845
2025-12-15T20:31:27.635191,com.instagram.android,com.instagram.android,6665
2025-12-15T20:31:27.635191,com.whatsapp,com.whatsapp,3282
2025-12-15T20:31:27.635191,com.miui.home,System launcher,2253
2025-12-15T20:31:27.635191,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T20:31:27.635191,com.google.android.apps.wellbeing,Digital Wellbeing,764
2025-12-15T20:31:27.635191,com.google.android.gms,Google Play services,413
2025-12-15T20:31:27.635191,com.twitter.android,com.twitter.android,241
2025-12-15T20:31:27.635191,com.facebook.katana,com.facebook.katana,209
2025-12-15T20:46:28.151842,com.mobile.legends,com.mobile.legends,41027
2025-12-15T20:46:28.151842,com.ss.android.ugc.trill,com.ss.android.ugc.trill,12431
2025-12-15T20:46:28.151842,com.instagram.android,com.instagram.android,6740
2025-12-15T20:46:28.151842,com.whatsapp,com.whatsapp,3387
2025-12-15T20:46:28.151842,com.miui.home,System launcher,2333
2025-12-15T20:46:28.151842,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T20:46:28.151842,com.google.android.apps.wellbeing,Digital Wellbeing,764
2025-12-15T20:46:28.151842,com.google.android.gms,Google Play services,413
2025-12-15T20:46:28.151842,com.twitter.android,com.twitter.android,241
2025-12-15T20:46:28.151842,com.facebook.katana,com.facebook.katana,209
2025-12-15T21:01:28.583565,com.mobile.legends,com.mobile.legends,41224
2025-12-15T21:01:28.583565,com.ss.android.ugc.trill,com.ss.android.ugc.trill,12465
2025-12-15T21:01:28.583565,com.instagram.android,com.instagram.android,6740
2025-12-15T21:01:28.583565,com.whatsapp,com.whatsapp,3952
2025-12-15T21:01:28.583565,com.miui.home,System launcher,2340
2025-12-15T21:01:28.583565,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T21:01:28.583565,com.google.android.apps.wellbeing,Digital Wellbeing,764
2025-12-15T21:01:28.583565,com.google.android.gms,Google Play services,413
2025-12-15T21:01:28.583565,com.twitter.android,com.twitter.android,241
2025-12-15T21:01:28.583565,com.facebook.katana,com.facebook.katana,209
2025-12-15T21:16:28.962825,com.mobile.legends,com.mobile.legends,41224
2025-12-15T21:16:28.962825,com.ss.android.ugc.trill,com.ss.android.ugc.trill,12465
2025-12-15T21:16:28.962825,com.instagram.android,com.instagram.android,6740
2025-12-15T21:16:28.962825,com.whatsapp,com.whatsapp,3952
2025-12-15T21:16:28.962825,com.miui.home,System launcher,2340
2025-12-15T21:16:28.962825,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T21:16:28.962825,com.google.android.apps.wellbeing,Digital Wellbeing,764
2025-12-15T21:16:28.962825,com.google.android.gms,Google Play services,413
2025-12-15T21:16:28.962825,com.twitter.android,com.twitter.android,241
2025-12-15T21:16:28.962825,com.facebook.katana,com.facebook.katana,209
2025-12-15T21:31:29.399535,com.mobile.legends,com.mobile.legends,42424
2025-12-15T21:31:29.399535,com.ss.android.ugc.trill,com.ss.android.ugc.trill,12465
2025-12-15T21:31:29.399535,com.instagram.android,com.instagram.android,6740
2025-12-15T21:31:29.399535,com.whatsapp,com.whatsapp,3952
2025-12-15T21:31:29.399535,com.miui.home,System launcher,2340
2025-12-15T21:31:29.399535,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T21:31:29.399535,com.google.android.apps.wellbeing,Digital Wellbeing,764
2025-12-15T21:31:29.399535,com.google.android.gms,Google Play services,413
2025-12-15T21:31:29.399535,com.twitter.android,com.twitter.android,241
2025-12-15T21:31:29.399535,com.facebook.katana,com.facebook.katana,209
2025-12-15T21:46:30.379802,com.mobile.legends,com.mobile.legends,43624
2025-12-15T21:46:30.379802,com.ss.android.ugc.trill,com.ss.android.ugc.trill,12465
2025-12-15T21:46:30.379802,com.instagram.android,com.instagram.android,6740
2025-12-15T21:46:30.379802,com.whatsapp,com.whatsapp,3952
2025-12-15T21:46:30.379802,com.miui.home,System launcher,2340
2025-12-15T21:46:30.379802,com.google.android.youtube,com.google.android.youtube,2182
2025-12-15T21:46:30.379802,com.google.android.apps.wellbeing,Digital Wellbeing,764
2025-12-15T21:46:30.379802,com.google.android.gms,Google Play services,413
2025-12-15T21:46:30.379802,com.twitter.android,com.twitter.android,241
2025-12-15T21:46:30.379802,com.facebook.katana,com.facebook.katana,209
